hpcd,hpname,pref,med2,city,bed
00029,医療法人恵生会恵生会病院,大阪府,中河内,東大阪市,184
00254,一般財団法人仁和会総合病院,東京都,南多摩,八王子市,157
01133,独立行政法人国立病院機構南岡山医療センター,岡山県,県南西部,早島町,352
90096,医療法人新さっぽろ脳神経外科病院,北海道,札幌,厚別区,135
00809,医療法人清幸会 三原城町病院,広島県,尾三,三原市,155
00002,社会医療法人 医仁会 中村記念南病院,北海道,札幌,南区_北海道,173
00335,医療法人善正会上田病院,大阪府,豊能,豊中市,94
00190,医療法人明信会今泉西病院,福島県,県中,郡山市,158
01735,医療法人徳洲会沖永良部徳洲会病院,鹿児島県,奄美,知名町,112
02007,社会医療法人社団大成会武南病院,埼玉県,南部_埼玉県,川口市,204
02289,医療法人真生会新見中央病院,岡山県,高梁・新見,新見市,115
01880,医療法人社団聖心会阪本病院,香川県,東部_香川県,東かがわ市,52
31424,河野脳神経外科病院,大分県,中部_大分県,大分市,40
00209,医療法人済恵会須藤病院,群馬県,高崎・安中,安中市,120
30554,医療法人 誠医会 宮川病院,神奈川県,川崎南部,川崎区,122
31303,くるめ病院,福岡県,久留米,久留米市,85
01986,医療法人相雲会小野田病院,福島県,相双,南相馬市,97
31383,公立小浜温泉病院,長崎県,県南_長崎県,雲仙市,150
90012,医療法人昨雲会 飯塚病院附属有隣病院,福島県,会津・南会津,喜多方市,120
01646,くしもと町立病院,和歌山県,新宮,串本町,130
02781,公益財団法人鷹揚郷腎研究所青森病院,青森県,青森地域,青森市,45
30534,医療法人社団仁明会 秋山脳神経外科病院,神奈川県,横浜,港南区,41
31170,荒木脳神経外科病院,広島県,広島,西区_広島県,102
90210,社会医療法人童仁会池田病院,鹿児島県,鹿児島,鹿児島市,27
02921,新長田眼科病院,兵庫県,神戸,長田区,20
01983,医療法人明信会今泉眼科病院,福島県,県中,郡山市,60
02880,医療法人社団聖和会天王台消化器病院,千葉県,東葛北部,我孫子市,43
00667,医療法人社団博友会金沢西病院,石川県,石川中央,金沢市,166
03067,医療法人福慈会福外科病院,和歌山県,和歌山,和歌山市,54
00608,医療法人社団嬉泉会春日部嬉泉病院,埼玉県,東部_埼玉県,春日部市,60
00925,一関市国民健康保険藤沢病院,岩手県,両磐,一関市,44
31431,川嶌整形外科病院,大分県,北部_大分県,中津市,143
01403,独立行政法人国立病院機構新潟病院,新潟県,中越,柏崎市,350
01883,医療法人仁栄会島津病院,高知県,中央,高知市,69
90115,井原市立井原市民病院,岡山県,県南西部,井原市,150
00063,吉田病院,新潟県,中越,長岡市,125
00424,医療法人聖光会鷹の子病院,愛媛県,松山,松山市,72
01862,医療法人三渓会川堀病院,広島県,広島,南区_広島県,39
02830,医療法人社団西山脳神経外科病院,香川県,西部_香川県,坂出市,41
31317,杉循環器科内科病院,福岡県,有明_福岡県,大牟田市,81
90015,社会医療法人社団 医善会 いずみ記念病院,東京都,区東北部,足立区,144
02312,医療法人社団豊南会香川井下病院,香川県,西部_香川県,観音寺市,243
30193,公益社団法人 地域医療振興協会 石岡第一病院,茨城県,土浦,石岡市,126
02605,医療法人財団樹徳会上ヶ原病院,兵庫県,阪神,西宮市,124
02692,大分泌尿器科病院,大分県,中部_大分県,大分市,60
01105,社会医療法人東明会原田病院,埼玉県,西部_埼玉県,入間市,189
02822,医療法人社団青洲会アイワ病院,兵庫県,阪神,尼崎市,46
30924,医療法人穂翔会村田病院,大阪府,大阪市,生野区,70
31164,医療法人社団おると会浜脇整形外科病院,広島県,広島,中区_広島県,160
00265,医療法人湘和会湘南記念病院,神奈川県,横須賀・三浦,鎌倉市,147
31009,社会医療法人渡邊高記念会 西宮渡辺病院,兵庫県,阪神,西宮市,184
01257,独立行政法人国立病院機構奈良医療センター,奈良県,奈良,奈良市,310
90045,社会医療法人 清風会 五日市記念病院,広島県,広島,佐伯区,180
90182,国家公務員共済組合連合会水府病院,茨城県,水戸,水戸市,127
00743,医療法人浩仁会南堺病院,大阪府,堺市,中区_大阪府,153
02932,サカ緑井病院,広島県,広島,安佐南区,32
30297,医療法人徳洲会 皆野病院,埼玉県,秩父,皆野町,150
00742,社会医療法人 緑風会 緑風会病院,大阪府,大阪市,平野区,142
30257,医療法人社団 協友会東川口病院,埼玉県,南部_埼玉県,川口市,198
00069,社会医療法人 白鳳会 鷲見病院,岐阜県,中濃,郡上市,108
03002,医療法人社団錦昌会みどりのは葉記念病院,千葉県,千葉,緑区_千葉県,50
00290,医療法人社団幸紀会安江病院,岐阜県,岐阜,岐阜市,60
00459,医療法人春成会樋口病院,福岡県,筑紫,春日市,60
31154,金田病院_岡山県,岡山県,真庭,真庭市,144
31117,鳥取県済生会境港総合病院,鳥取県,西部_鳥取県,境港市,197
00026,医療法人社団若林会湘南中央病院,神奈川県,湘南東部,藤沢市,199
02016,医療法人社団浩蓉会埼玉脳神経外科病院,埼玉県,県央_埼玉県,鴻巣市,87
02367,医療法人社団聖山会川南病院,宮崎県,西都児湯,川南町,172
02761,医療法人徳和会宇佐中央内科病院,大分県,北部_大分県,宇佐市,48
00105,医療法人社団新進会おさか脳神経外科病院,香川県,東部_香川県,高松市,69
00042,士別市立病院,北海道,上川北部,士別市,148
02029,医療法人財団聖蹟会埼玉県央病院,埼玉県,県央_埼玉県,桶川市,157
90089,社会福祉法人 恩賜財団 島根県済生会江津総合病院,島根県,浜田,江津市,228
01466,医療法人桂水会岡病院,埼玉県,北部_埼玉県,本庄市,109
30204,勝田病院,茨城県,常陸太田・ひたちなか,ひたちなか市,85
01624,医療法人和光会光病院,群馬県,藤岡,藤岡市,80
02937,医療法人明和会高木眼科病院,愛媛県,今治,今治市,30
00250,医療法人財団健和会柳原病院,東京都,区東北部,足立区,90
00873,医療法人 重工記念長崎病院,長崎県,長崎,長崎市,165
03016,医療法人社団親和会野猿峠脳神経外科病院,東京都,南多摩,八王子市,45
30497,金沢文庫病院,神奈川県,横浜,金沢区,147
31290,福岡リハビリテーション病院,福岡県,福岡・糸島,西区_福岡県,222
01152,医療法人芙蓉会村上病院,青森県,青森地域,青森市,122
30531,医療法人社団哺育会桜ヶ丘中央病院,神奈川県,県央_神奈川県,大和市,171
01160,医療法人橘会みずほ台病院,埼玉県,南西部,富士見市,60
01671,医療法人社団前橋会 高崎ハートホスピタル,群馬県,高崎・安中,高崎市,99
00501,医療法人春水会山鹿中央病院,熊本県,鹿本,山鹿市,120
02778,医療法人社団弘和会森産科婦人科病院,北海道,上川中部,旭川市,46
31191,寺岡記念病院,広島県,福山・府中,福山市,263
02118,医療法人社団蒼紫会森下記念病院,神奈川県,相模原,南区_神奈川県_相模原,92
02426,福島県立南会津病院,福島県,会津・南会津,南会津町,98
00929,医療法人社団福田会福田記念病院,栃木県,県東,真岡市,142
00218,医療法人社団東光会戸田中央産院,埼玉県,南部_埼玉県,戸田市,62
01101,公益財団法人会田病院,福島県,県南_福島県,矢吹町,193
01149,医療法人愛誠会昭南病院,鹿児島県,曽於,曽於市,144
01399,社会福祉法人聖ヨハネ会桜町病院,東京都,北多摩南部,小金井市,199
02678,医療法人幸善会前田病院,佐賀県,西部_佐賀県,伊万里市,128
30613,公立学校共済組合 北陸中央病院,富山県,砺波,小矢部市,163
01368,医療法人社団杏風会川野病院,熊本県,熊本・上益城,中央区_熊本県,32
02547,医療法人馨仁会藤掛病院,岐阜県,中濃,可児市,57
31015,医療法人尚和会 宝塚第一病院,兵庫県,阪神,宝塚市,161
00624,医療法人芙蓉会五井病院,千葉県,市原,市原市,210
01693,上越地域医療センター病院,新潟県,上越,上越市,197
00012,医療法人寺西報恩会 長吉総合病院,大阪府,大阪市,平野区,283
00760,神戸マリナーズ厚生会病院,兵庫県,神戸,中央区_兵庫県,199
01611,一般社団法人竹田市医師会竹田医師会病院,大分県,豊肥,竹田市,120
90044,公益財団法人 大原記念倉敷中央医療機構 倉敷中央病院リバーサイド,岡山県,県南西部,倉敷市,130
30966,医療法人竹村医学研究会（財団）小阪産病院,大阪府,中河内,東大阪市,60
30037,社会医療法人 即仁会 北広島病院,北海道,札幌,北広島市,90
30338,医療法人財団松圓会東葛クリニック病院,千葉県,東葛北部,松戸市,95
30585,独立行政法人労働者健康安全機構 新潟労災病院,新潟県,上越,上越市,106
00411,医療法人神徳会三田尻病院,山口県,山口・防府,防府市,128
00434,愛媛県立南宇和病院,愛媛県,宇和島,愛南町,126
90060,医療法人社団 高裕会 深川立川病院,東京都,区東部,江東区,82
00800,備前市国民健康保険市立吉永病院,岡山県,県南東部,備前市,50
01155,医療法人社団青洲会神立病院,茨城県,土浦,土浦市,160
90206,愛媛生協病院,愛媛県,松山,松山市,88
00216,医療法人社団全仁会 東都春日部病院,埼玉県,東部_埼玉県,春日部市,184
01829,医療法人博仁会村瀬病院,三重県,北勢,鈴鹿市,218
00583,医療生活協同組合やまがた 鶴岡協立病院,山形県,庄内,鶴岡市,155
00900,高千穂町国民健康保険病院,宮崎県,延岡西臼杵,高千穂町,120
00625,医療法人一条会（社団）一条会病院,千葉県,東葛南部,市川市,119
90072,医療法人臼井会 田野病院,高知県,安芸,田野町,84
30683,飯山赤十字病院,長野県,北信,飯山市,284
01765,特定医療法人白嶺会仙台整形外科病院,宮城県,仙台,若林区,146
02316,医療法人慈愛会梶浦病院,愛媛県,松山,松山市,50
02358,天草市立牛深市民病院,熊本県,天草,天草市,118
31390,くわみず病院,熊本県,熊本・上益城,中央区_熊本県,100
02696,医療法人社団紘和会平和台病院,宮崎県,宮崎東諸県,宮崎市,80
00038,医療法人社団静和会静和記念病院,北海道,札幌,西区_北海道,95
03021,医療法人社団レニア会篠宮正明記念アルテミスウイメンズホスピタル,東京都,北多摩北部,東久留米市,60
31051,社会医療法人 松藤会 入江病院,兵庫県,播磨姫路,姫路市,199
00229,医療法人社団 東邦鎌谷病院,千葉県,東葛南部,鎌ケ谷市,160
01626,医療法人社団真療会野田病院,千葉県,東葛北部,野田市,192
01266,地方独立行政法人府中市病院機構府中市民病院,広島県,福山・府中,府中市_広島県,150
31369,社会医療法人 三佼会 宮崎病院,長崎県,県央_長崎県,諫早市,133
90171,医療法人社団医王会朝倉健生病院,福岡県,朝倉,朝倉市,150
01594,社会医療法人明生会明生病院,大阪府,大阪市,都島区,195
02079,医療法人苑田会苑田会人工関節センター病院,東京都,区東北部,足立区,54
02265,神野病院,兵庫県,播磨姫路,姫路市,103
02598,社会医療法人 祐生会 茨木みどりケ丘病院,大阪府,三島,茨木市,144
01609,医療法人修腎会藤﨑病院,佐賀県,北部_佐賀県,唐津市,62
01985,医療法人社団茶畑会相馬中央病院,福島県,相双,相馬市,97
90043,和歌山中央医療生活協同組合 和歌山生協病院,和歌山県,和歌山,和歌山市,149
00343,医療法人樫本会樫本病院,大阪府,南河内,大阪狭山市,199
01913,医療法人徳洲会 石垣島徳洲会病院,沖縄県,八重山,石垣市,62
02094,医療法人社団潮友会うしお病院,東京都,北多摩西部,昭島市,60
90052,独立行政法人地域医療機能推進機構 松浦中央病院,長崎県,佐世保県北,松浦市,67
00070,富士整形外科病院,静岡県,富士,富士市,106
01891,医療法人森和会行橋中央病院,福岡県,京築,行橋市,148
31215,亀井病院,徳島県,東部_徳島県,徳島市,42
00332,医療法人永寿会福島病院,大阪府,大阪市,旭区_大阪府,97
01751,市立野洲病院,滋賀県,湖南,野洲市,199
00553,医療法人社団健和会函館おおむら整形外科病院,北海道,南渡島,函館市,56
01869,西条中央病院_広島県,広島県,広島中央,東広島市,185
02073,医療法人社団大坪会東和病院,東京都,区東北部,足立区,299
30980,藍の都脳神経外科病院,大阪府,大阪市,鶴見区_大阪府,80
90118,医療法人きたじま倚山会きたじま田岡病院,徳島県,東部_徳島県,北島町,198
00152,医療法人三和会札幌南整形外科病院,北海道,札幌,南区_北海道,120
01769,医療法人誠潤会水戸病院,茨城県,水戸,水戸市,43
31250,社会医療法人 北斗会 大洲中央病院,愛媛県,八幡浜・大洲,大洲市,180
30321,医療法人社団淳英会おゆみの中央病院,千葉県,千葉,緑区_千葉県,170
90176,医療法人信和会沖縄第一病院,沖縄県,南部_沖縄県,南風原町,154
01000,医療法人啓仁会石巻ロイヤル病院,宮城県,石巻・登米・気仙沼,石巻市,230
01246,医療法人北辰会 天の川病院,大阪府,北河内,枚方市,157
01358,医療法人聖比留会厚南セントヒル病院,山口県,宇部・小野田,宇部市,80
01467,医療法人鳳生会成田病院,千葉県,印旛,成田市,716
00192,社団医療法人養生会かしま病院,福島県,いわき,いわき市,193
00238,医療法人財団正明会山田記念病院,東京都,区東部,墨田区,140
02134,齋藤記念病院,新潟県,魚沼,南魚沼市,98
02569,医療法人清慈会鈴木病院,愛知県,西三河北部,豊田市,68
02644,医療法人和光会前田病院,香川県,東部_香川県,高松市,71
02885,医療法人社団友仁会赤坂見附前田病院,東京都,区中央部,港区_東京都,56
30161,山形県立河北病院,山形県,村山,河北町,136
01075,医療法人里仁会北岡病院,鳥取県,中部_鳥取県,倉吉市,102
02863,白鷹町立病院,山形県,置賜,白鷹町,60
00414,医療法人錦病院,山口県,岩国,岩国市,40
90076,村上新町病院,青森県,青森地域,青森市,78
01214,医療法人同樹会苫小牧病院,北海道,東胆振,苫小牧市,141
31045,伊丹恒生脳神経外科病院,兵庫県,阪神,伊丹市,80
31275,社会医療法人社団至誠会 木村病院,福岡県,福岡・糸島,博多区,121
02856,医療法人赤心会十和田東病院,青森県,上十三地域,十和田市,60
02492,医療法人社団葛西中央病院,東京都,区東部,江戸川区,57
00247,医療法人財団朔望会常盤台外科病院,東京都,区西北部,板橋区,99
00547,医療法人社団豊志会肛門科なかやま病院,北海道,札幌,厚別区,47
31089,社会福祉法人恩賜財団済生会御所病院,奈良県,中和,御所市,167
01743,医療法人三光会松永循環器病院,大分県,北部_大分県,中津市,45
30688,国民健康保険依田窪病院,長野県,上小,長和町,131
02524,医療法人社団柏綾会綾瀬厚生病院,神奈川県,県央_神奈川県,綾瀬市,168
31440,豊後大野市民病院,大分県,豊肥,豊後大野市,199
31505,医療法人徳洲会 宮古島徳洲会病院,沖縄県,宮古_沖縄県,宮古島市,99
01113,見附市立病院,新潟県,中越,見附市,94
31351,副島整形外科病院,佐賀県,南部_佐賀県,武雄市,77
01557,医療法人 慈善会 膳所胃腸肛門泌尿器病院,大分県,中部_大分県,大分市,48
01982,一般財団法人太田綜合病院附属太田熱海病院,福島県,県中,郡山市,323
02444,一般財団法人榛名荘榛名荘病院,群馬県,高崎・安中,高崎市,199
90008,医療法人秀友会 札幌秀友会病院,北海道,札幌,手稲区,141
02787,医療法人秋葉病院,埼玉県,さいたま,南区_埼玉県,59
30665,藤森病院,長野県,松本,松本市,69
02976,医療法人社団朗愛会こが病院,北海道,北網,網走市,130
31347,医療法人 尽心会 百武整形外科病院,佐賀県,中部_佐賀県,佐賀市,45
00496,西村内科・脳神経外科病院,熊本県,熊本・上益城,中央区_熊本県,44
90134,一般社団法人巨樹の会新上三川病院,栃木県,県南_栃木県,上三川町,209
30893,社会医療法人啓仁会咲花病院,大阪府,泉州,和泉市,94
31149,倉敷第一病院,岡山県,県南西部,倉敷市,171
90071,医療法人社団曙会 シムラ病院,広島県,広島,中区_広島県,116
02364,医療法人康仁会谷村病院,宮崎県,延岡西臼杵,延岡市,54
90142,医療法人社団千葉秀心会東船橋病院,千葉県,東葛南部,船橋市,128
02808,不二越病院,富山県,富山,富山市,56
03359,医療法人祥仁会 西諫早病院,長崎県,県央_長崎県,諫早市,63
00626,医療法人社団良知会共立習志野台病院,千葉県,東葛南部,船橋市,60
01239,亀山市立医療センター,三重県,北勢,亀山市,90
02895,医療法人社団善仁会横浜第一病院,神奈川県,横浜,西区_神奈川県,52
31371,医療法人 医理会 柿添病院,長崎県,佐世保県北,平戸市,111
00752,医療法人社団一陽会服部病院,兵庫県,北播磨,三木市,179
00237,医療法人社団仁寿会中村病院,東京都,区東部,墨田区,130
01981,医療法人社団敬愛会福島西部病院,福島県,県北_福島県,福島市,87
00011,医療法人 仁真会 白鷺病院,大阪府,大阪市,東住吉区,92
00304,医療法人名南会名南病院,愛知県,名古屋・尾張中部,南区_愛知県,158
00821,広島逓信病院,広島県,広島,中区_広島県,110
00890,独立行政法人国立病院機構熊本南病院,熊本県,宇城,宇城市,172
02381,翔南病院,沖縄県,中部_沖縄県,沖縄市,90
01320,医療法人博生会本牧病院,神奈川県,横浜,中区_神奈川県,81
90226,医療法人徳洲会 館山病院,千葉県,安房,館山市,208
03073,医療法人米沢記念桑陽病院,山口県,山口・防府,防府市,99
03526,広島心臓血管病院,広島県,広島,安佐南区,38
00056,医療法人社団寿英会内田病院,東京都,区東北部,足立区,98
00985,医療法人アリス会 京町病院,長崎県,佐世保県北,佐世保市,55
03204,札幌美しが丘脳神経外科病院,北海道,札幌,清田区,58
31034,三木山陽病院,兵庫県,北播磨,三木市,190
30690,長野県厚生農業協同組合連合会 下伊那厚生病院,長野県,飯伊,高森町_長野県,75
00802,玉野市民病院,岡山県,県南東部,玉野市,159
01099,涌谷町国民健康保険病院,宮城県,大崎・栗原,涌谷町,121
90168,徳島健生病院,徳島県,東部_徳島県,徳島市,186
00117,柳病院,福岡県,八女・筑後,八女市,135
00609,医療法人社団庄和会庄和中央病院,埼玉県,東部_埼玉県,春日部市,47
02934,医療法人秀明会小池病院,広島県,福山・府中,福山市,54
00859,独立行政法人労働者健康安全機構 総合せき損センター,福岡県,飯塚,飯塚市,150
01008,医療法人平和会（社団）平和病院,神奈川県,横浜,鶴見区_神奈川県,146
01435,いの町立国民健康保険仁淀病院,高知県,中央,いの町,60
31420,大分記念病院,大分県,中部_大分県,大分市,118
31265,医療法人 社団若鮎 北島病院,高知県,中央,越知町,50
00114,医療法人エイジイアイエイチ秋本病院,福岡県,福岡・糸島,中央区_福岡県,50
02424,吉岡病院,山形県,村山,天童市,126
02395,医療法人社団稲仁会 旭川脳神経外科循環器内科病院,北海道,上川中部,旭川市,120
03251,医療法人社団銀杏会川西内科胃腸科病院,北海道,札幌,中央区_北海道,85
00642,医療法人社団慶泉会町田慶泉病院,東京都,南多摩,町田市,144
03235,医療法人社団いなみ会私立稲美中央病院,兵庫県,東播磨,稲美町,134
02666,医療法人オアシス福岡志恩病院,福岡県,久留米,小郡市,60
03308,長﨑病院,栃木県,両毛,足利市,80
01187,医療生協かわち野生活協同組合東大阪生協病院,大阪府,中河内,東大阪市,99
02319,医療法人社団門の内会渡部病院,愛媛県,新居浜・西条,西条市,52
30575,厚生連豊栄病院,新潟県,新潟,北区_新潟県,199
00451,医療法人財団華林会村上華林堂病院,福岡県,福岡・糸島,西区_福岡県,160
00638,社会医療法人社団光仁会第一病院,東京都,区東北部,葛飾区,136
00807,社会福祉法人恩賜財団広島県済生会済生会呉病院,広島県,呉,呉市,150
00707,医療法人 尚徳会 ヨナハ丘の上病院,三重県,北勢,桑名市,185
00894,津久見市医師会立津久見中央病院,大分県,中部_大分県,津久見市,120
31372,医療法人光善会 長崎百合野病院,長崎県,長崎,時津町,160
00291,医療法人社団誠広会平野総合病院,岐阜県,岐阜,岐阜市,187
02148,北杜市立塩川病院,山梨県,中北,北杜市,108
31039,はくほう会セントラル病院,兵庫県,阪神,尼崎市,254
02362,医療法人魁成会宮永病院,宮崎県,都城北諸県,都城市,88
02831,医療法人社団讃陽堂松原病院,香川県,東部_香川県,三木町,42
90028,医療法人誠和会 倉敷紀念病院,岡山県,県南西部,倉敷市,194
01085,西予市立野村病院,愛媛県,八幡浜・大洲,西予市,88
02655,加戸病院,愛媛県,八幡浜・大洲,内子町,52
31135,社会医療法人 岡村一心堂病院,岡山県,県南東部,東区_岡山県,152
31416,熊本市立植木病院,熊本県,熊本・上益城,北区_熊本県,139
01150,公益社団法人北海道勤労者医療協会勤医協札幌病院,北海道,札幌,白石区,105
01947,医療法人社団杏仁会大雪病院,北海道,上川中部,旭川市,99
01158,医療法人博仁会第一病院,群馬県,高崎・安中,高崎市,193
01458,医療法人三愛会池田記念病院,福島県,県中,須賀川市,142
01496,医療法人中津第一病院,大分県,北部_大分県,中津市,146
03375,光南病院,栃木県,県南_栃木県,小山市,155
30165,一般財団法人 脳神経疾患研究所 附属 南東北福島病院,福島県,県北_福島県,福島市,205
01350,那智勝浦町立温泉病院,和歌山県,新宮,那智勝浦町,120
01057,新潟県立加茂病院,新潟県,県央_新潟県,加茂市,118
00584,医療法人 健友会 本間病院,山形県,庄内,酒田市,158
01080,下関市立豊田中央病院,山口県,下関,下関市,60
02915,医療法人社団貴順会吉川病院,京都府,京都・乙訓,左京区,52
00249,東京保健生活協同組合大泉生協病院,東京都,区西北部,練馬区,94
31150,医療法人和風会中島病院,岡山県,津山・英田,津山市,110
00051,医療生協さいたま生活協同組合埼玉西協同病院,埼玉県,西部_埼玉県,所沢市,99
90202,医療法人寿山会喜馬病院,大阪府,中河内,東大阪市,123
00232,医療法人社団愛信会佐倉中央病院,千葉県,印旛,佐倉市,96
01367,医療法人春陽会上村病院,佐賀県,中部_佐賀県,佐賀市,152
02249,医療法人芳恵会三好病院,兵庫県,阪神,西宮市,104
03212,医療法人葵深谷中央病院,埼玉県,北部_埼玉県,深谷市,54
31133,医療法人創和会 重井医学研究所附属病院,岡山県,県南東部,南区_岡山県,197
30384,医療法人社団 青藍会鈴木病院,東京都,区東部,江東区,48
31481,社会医療法人聖医会サザン・リージョン病院,鹿児島県,南薩,枕崎市,131
00860,福岡県済生会飯塚嘉穂病院,福岡県,飯塚,飯塚市,197
02980,一部事務組合下北医療センター国民健康保険大間病院,青森県,下北地域,大間町,48
00018,医療法人 誠心会 井上病院,福岡県,福岡・糸島,糸島市,73
02026,医療法人藤和会藤間病院,埼玉県,北部_埼玉県,熊谷市,55
01366,独立行政法人国立病院機構大牟田病院,福岡県,有明_福岡県,大牟田市,402
00814,医療法人達磨会井上病院,広島県,福山・府中,福山市,38
02448,医療法人聖心会南古谷病院,埼玉県,川越比企,川越市,137
30605,独立行政法人地域医療機能推進機構 高岡ふしき病院,富山県,高岡,高岡市,120
31392,成尾整形外科病院,熊本県,熊本・上益城,中央区_熊本県,103
90166,瀬戸内市立瀬戸内市民病院,岡山県,県南東部,瀬戸内市,110
00276,医療法人社団秋桜丸川病院,富山県,新川,入善町,38
01544,医療法人幸義会岡山東部脳神経外科病院,岡山県,県南東部,北区_岡山県,38
02331,及川病院,福岡県,福岡・糸島,中央区_福岡県,36
02049,医療法人社団聖仁会白井聖仁会病院,千葉県,印旛,白井市,192
02722,町立別海病院,北海道,根室,別海町,84
02238,医療法人良秀会高石藤井心臓血管病院,大阪府,泉州,高石市,41
02617,医療法人友紘会奈良友紘会病院,奈良県,西和,上牧町,192
31432,日田中央病院,大分県,西部_大分県,日田市,82
02752,兵庫県災害医療センター,兵庫県,神戸,中央区_兵庫県,30
30410,医療法人横浜未来ヘルスケアシステム 奥沢病院,東京都,区西南部,世田谷区,73
00819,県立安芸津病院,広島県,広島中央,東広島市,98
90066,医療法人 卓和会 藤井脳神経外科病院,栃木県,宇都宮,宇都宮市,113
00735,医療法人清仁会水無瀬病院,大阪府,三島,島本町,117
01558,医療法人弘仁会中津脳神経外科病院,大分県,北部_大分県,中津市,74
00576,スズキ記念病院,宮城県,仙台,岩沼市,78
02306,水の都記念病院,徳島県,東部_徳島県,徳島市,80
30358,医療法人社団東光会北総白井病院,千葉県,印旛,白井市,158
90006,社会医療法人 耳鼻咽喉科麻生病院,北海道,札幌,東区_北海道,35
30135,独立行政法人国立病院機構仙台西多賀病院,宮城県,仙台,太白区,440
31038,尼崎医療生協病院,兵庫県,阪神,尼崎市,179
02000,宇都宮第一病院,栃木県,宇都宮,宇都宮市,180
01019,社会福祉法人聖隷福祉事業団聖隷淡路病院,兵庫県,淡路,淡路市,152
01641,医療法人社団 萌彰会 えびえ記念病院,大阪府,大阪市,福島区,199
01943,秋山記念病院,北海道,南渡島,函館市,57
03174,医療法人社団高山整形外科病院,東京都,区東北部,葛飾区,48
90119,独立行政法人地域医療機能推進機構 宇和島病院,愛媛県,宇和島,宇和島市,199
00697,地方独立行政法人岐阜県立下呂温泉病院,岐阜県,飛騨,下呂市,206
30614,かみいち総合病院,富山県,富山,上市町,199
02729,銚子市立病院,千葉県,香取海匝,銚子市,111
01887,八木病院_福岡県,福岡県,福岡・糸島,東区_福岡県,127
02076,医療法人社団苑田会苑田第三病院,東京都,区東北部,足立区,117
90077,医療法人博愛会一関病院,岩手県,両磐,一関市,170
90229,医療法人社団正心会岡本石井病院,静岡県,志太榛原,焼津市,197
90027,医療法人 創和会 しげい病院,岡山県,県南西部,倉敷市,256
02946,福田脳神経外科病院,佐賀県,中部_佐賀県,佐賀市,40
01372,医療法人けんゆう会 園田病院,宮崎県,西諸,小林市,60
30868,医療法人清仁会 洛西シミズ病院,京都府,京都・乙訓,西京区,215
90047,医療法人 井上会 篠栗病院,福岡県,粕屋,篠栗町,260
00651,医療生協かながわ生活協同組合戸塚病院,神奈川県,横浜,戸塚区,93
02288,一般財団法人津山慈風会津山中央記念病院,岡山県,津山・英田,津山市,81
90183,医療法人社団厚生会西方病院,栃木県,県南_栃木県,栃木市,93
02054,東京都台東区立台東病院,東京都,区中央部,台東区,120
30225,黒須病院,栃木県,県北_栃木県,さくら市,190
01319,さいわい鶴井病院,神奈川県,横浜,鶴見区_神奈川県,60
02737,聖ヶ丘病院,東京都,南多摩,多摩市,48
00970,医療法人財団 ヒューマンメディカル 尼崎新都心病院,兵庫県,阪神,尼崎市,150
02227,医療法人杏樹会杏林記念病院,大阪府,大阪市,西成区,79
03091,医療法人（社団）協生会品川病院,長崎県,壱岐,壱岐市,48
31153,医療法人社団同仁会金光病院,岡山県,県南西部,浅口市,147
30724,公益社団法人地域医療振興協会伊豆今井浜病院,静岡県,賀茂,河津町,100
00170,社会医療法人博進会南部病院,青森県,八戸地域,南部町_青森県,60
02763,医療法人術徳会霧島整形外科病院,鹿児島県,姶良・伊佐,霧島市,38
90169,医療法人庄正会蜂須賀病院,福岡県,宗像,宗像市,96
01384,医療法人徳洲会新庄徳洲会病院,山形県,最上,新庄市,270
02755,備前市国民健康保険市立日生病院,岡山県,県南東部,備前市,92
03090,医療法人佐世保晩翠会村上病院,長崎県,佐世保県北,佐世保市,30
00241,医療法人社団菫会目黒病院,東京都,区西南部,目黒区,60
01088,医療法人別府玄々堂 別府湾腎泌尿器病院,大分県,東部_大分県,別府市,60
02518,医療法人社団成仁会長田病院,神奈川県,横浜,港南区,97
02584,医療法人綾冨士会綾部ルネス病院,京都府,中丹,綾部市,86
02859,医療法人社団恵仁会三愛病院,岩手県,盛岡,盛岡市,60
03134,医療法人社団晃友会晃友脳神経外科眼科病院,神奈川県,相模原,緑区_神奈川県_相模原,59
90073,聖陵岩里病院,大分県,西部_大分県,日田市,47
01179,みよし市民病院,愛知県,西三河北部,みよし市,114
02064,医療法人社団春陽会参宮橋脊椎外科病院,東京都,区西南部,渋谷区,22
02630,医療法人健真会山本整形外科病院,広島県,広島,南区_広島県,36
90031,公益財団法人小倉医療協会 三萩野病院,福岡県,北九州,小倉北区,181
90037,医療法人社団医修会 大川原脳神経外科病院,北海道,西胆振,室蘭市,137
30968,医療法人良秀会 高石藤井病院,大阪府,泉州,高石市,163
00928,医療法人健寿会小山整形外科内科,栃木県,県南_栃木県,小山市,60
90219,医療法人徳洲会山形徳洲会病院,山形県,村山,山形市,208
02110,独立行政法人地域医療機能推進機構湯河原病院,神奈川県,県西_神奈川県,湯河原町,150
30164,あづま脳神経外科病院,福島県,県北_福島県,福島市,168
90179,一般財団法人黎明郷弘前脳卒中・リハビリテーションセンター,青森県,津軽地域,弘前市,248
00049,医療法人小金井中央病院,栃木県,県南_栃木県,下野市,135
00527,地方独立行政法人 西都児湯医療センター,宮崎県,西都児湯,西都市,69
02906,水谷病院,愛知県,名古屋・尾張中部,熱田区,47
